artist,sale_year,sale_location,sale_price_adj,low_est_adj,high_est_adj,performance
Manuel Pedro and Miguel Pablo Rosado,2012,London,1560.0384025714957,1782.7419575424447,2674.6696952010943,0.8750780712937658
Paul McDevitt,2012,London,3343.893877888795,5349.339390402189,8917.050341036787,0.6251040787648257
Nathan Carter,2012,London,10699.79229857923,5349.339390402189,8917.050341036787,2.000208156127609
Neal Tait,2012,London,0.0,14267.50324921383,21400.69811493332,0.0
Marina Kappos,2012,London,18948.731974703172,17834.100682073575,26751.15102311036,1.0624999994042312
Sarah Pickstone,2012,London,0.0,5349.339390402189,8917.050341036787,0.0
Francesca DiMattio,2012,London,15604.83809681438,7133.194865719488,10699.79229857923,2.187636587629383
Clare Woods,2012,London,0.0,35668.20136414715,53502.30204622072,0.0
Tim Noble and Sue Webster,2012,London,15604.83809681438,8917.050341036787,12483.647773896531,1.7499999980374679
Lorenzo Agius,2012,London,40126.72653466555,10699.79229857923,14267.50324921383,3.7502341519742797
Antonio De Pascale,2012,London,0.0,8917.050341036787,12483.647773896531,0.0
Rosalia Banet,2012,London,0.0,5349.339390402189,8917.050341036787,0.0
Alvise Bittente,2012,London,0.0,21400.69811493332,32101.6039312874,0.0
Matts Leiderstam,2012,London,0.0,14267.50324921383,21400.69811493332,0.0
Clare Woods,2012,London,0.0,10699.79229857923,14267.50324921383,0.0
Enrique Marty,2012,London,0.0,14267.50324921383,21400.69811493332,0.0
Ina Weber,2012,London,31209.67619362876,5349.339390402189,8917.050341036787,5.834304735138374
Federico Guzmán,2012,London,0.0,14267.50324921383,21400.69811493332,0.0
Daniel Lezama,2012,London,8917.050341036787,7133.194865719488,10699.79229857923,1.2500780500739328
Manuel Pedro and Miguel Pablo Rosado,2012,London,13375.57551155518,3566.597432859744,5349.339390402189,3.7502341449643586
Mark Titchner,2012,London,0.0,17834.100682073575,26751.15102311036,0.0
Tomoko Sawada,2012,London,1114.6312926295984,5349.339390402189,8917.050341036787,0.2083680262549419
Francesco Vezzoli,2012,London,16719.469389443977,10699.79229857923,14267.50324921383,1.5625975633226163
Jon Kessler,2012,London,8470.529713320035,6241.267128060838,8025.122603378138,1.3571810861394773
Jennifer West,2012,London,26751.15102311036,17834.100682073575,26751.15102311036,1.4999999991589146
M/m (Paris),2012,London,0.0,5349.339390402189,8917.050341036787,0.0
Pierre Bismuth,2012,London,26751.15102311036,14267.50324921383,21400.69811493332,1.874970731535295
Mark Lombardi,2012,London,14490.20680418478,12483.647773896531,16050.245206756275,1.1607349914883565
Dennis Loesch,2012,London,0.0,5349.339390402189,8917.050341036787,0.0
Barnaby Hosking,2012,London,14490.20680418478,12483.647773896531,16050.245206756275,1.1607349914883565
John Tremblay,2012,London,13375.57551155518,10699.79229857923,14267.50324921383,1.250078050658093
Clayton Brothers,2012,London,0.0,71337.51624606915,107005.7176102163,0.0
Tim Gardner,2012,London,1560.0384025714957,7133.194865719488,10699.79229857923,0.21870121730189557
Marcin Lukasiewicz,2012,London,8917.050341036787,10699.79229857923,14267.50324921383,0.8333853671053953
Jonathan Meese,2012,London,31209.67619362876,26751.15102311036,35668.20136414715,1.1666666662305485
Stella Vine,2012,London,33438.938778887954,8917.050341036787,12483.647773896531,3.7499999957945738
Kate Brinkworth,2012,London,11146.312926295985,7133.194865719488,10699.79229857923,1.5625975625924162
Erik Bulatov,2007,London,5923.43195300518,5923.43195300518,9874.030616083572,0.9999999983117895
Sergey Volkov,2007,London,19748.061232167143,15798.695589894956,23697.426874439334,1.2499804877751075
Ivan Chuikov,2007,London,0.0,15798.695589894956,23697.426874439334,0.0
Vladimir Dubossarsky and Alexandre Vinogradov,2007,London,7898.731284544376,3949.365642272188,5923.43195300518,1.9999999949358955
Vladimir Dubossarsky and Alexandre Vinogradov,2007,London,0.0,7898.731284544376,11848.096926816563,0.0
Oleg Vassiliev,2007,London,0.0,7898.731284544376,11848.096926816563,0.0
Vladimir Dubossarsky and Alexandre Vinogradov,2007,London,986.4166449633938,3949.365642272188,5923.43195300518,0.2497658438883416
Simon Faibisovich,2007,London,4689.178125994733,5923.43195300518,9874.030616083572,0.7916319720190956
Oleg Vassiliev,2007,London,7405.522962062679,11848.096926816563,15798.695589894956,0.6250390253856626
Erik Bulatov,2007,London,4442.573964753885,5923.43195300518,9874.030616083572,0.7499999987338422
Erik Bulatov,2007,London,0.0,3949.365642272188,5923.43195300518,0.0
Erik Bulatov,2007,London,0.0,9874.030616083572,13823.39625835576,0.0
Oleg Vassiliev,2007,London,12342.538270104465,13823.39625835576,17772.76190062795,0.8928730704449785
Igor Kopystiansky,2007,London,4689.178125994733,3949.365642272188,5923.43195300518,1.187324380384204
Igor Kopystiansky,2007,London,7405.522962062679,5923.43195300518,9874.030616083572,1.2502081577561632
Igor Kopystiansky,2007,London,4689.178125994733,9874.030616083572,13823.39625835576,0.4749000994191412
Boris Mikhailov,2007,London,4195.969803513037,5923.43195300518,9874.030616083572,0.7083680254485887
Boris Mikhailov,2007,London,1234.2538270104465,3949.365642272188,5923.43195300518,0.31251951216528745
Boris Mikhailov,2007,London,0.0,11848.096926816563,15798.695589894956,0.0
Boris Mikhailov,2007,London,34559.107156292506,19748.061232167143,29622.091848250715,1.7499999991138373
Boris Mikhailov,2007,London,9379.58927279567,3949.365642272188,5923.43195300518,2.3749609680732684
Boris Mikhailov,2007,London,29622.091848250715,23697.426874439334,35546.756822062096,1.250013007433383
Boris Mikhailov,2007,London,9874.030616083572,7898.731284544376,11848.096926816563,1.2500780502437814
Boris Mikhailov,2007,London,13576.79209711491,7898.731284544376,11848.096926816563,1.7188573190851992
Boris Mikhailov,2007,London,19748.061232167143,7898.731284544376,11848.096926816563,2.5001561004875628
Boris Mikhailov,2007,London,13576.79209711491,9874.030616083572,13823.39625835576,1.3749999986074581
Boris Mikhailov,2007,London,22216.568886188037,11848.096926816563,15798.695589894956,1.875117076156988
Boris Mikhailov,2007,London,13576.79209711491,9874.030616083572,13823.39625835576,1.3749999986074581
Boris Mikhailov,2007,London,0.0,11848.096926816563,15798.695589894956,0.0
Boris Mikhailov,2007,London,0.0,15798.695589894956,23697.426874439334,0.0
Boris Mikhailov,2007,London,0.0,15798.695589894956,23697.426874439334,0.0
Boris Mikhailov,2007,London,0.0,11848.096926816563,15798.695589894956,0.0
Simon Faibisovich,2007,London,0.0,5923.43195300518,9874.030616083572,0.0
Ivan Chuikov,2007,London,22216.568886188037,5923.43195300518,9874.030616083572,3.7506244732684895
Vladimir Dubossarsky and Alexandre Vinogradov,2007,London,0.0,5923.43195300518,9874.030616083572,0.0
Vladimir Dubossarsky and Alexandre Vinogradov,2007,London,7405.522962062679,5923.43195300518,9874.030616083572,1.2502081577561632
Erik Bulatov,2007,London,18513.807405156695,5923.43195300518,9874.030616083572,3.1255203943904073
Svetlana Kopystiansky,2007,London,29622.091848250715,15798.695589894956,23697.426874439334,1.8749707316626614
Svetlana Kopystiansky,2007,London,9874.030616083572,7898.731284544376,11848.096926816563,1.2500780502437814
Ivan Chuikov,2007,London,0.0,9874.030616083572,13823.39625835576,0.0
Vladimir Dubossarsky and Alexandre Vinogradov,2007,London,11108.284443094019,9874.030616083572,13823.39625835576,1.1249999988606478
Ivan Chuikov,2007,London,9379.58927279567,13823.39625835576,17772.76190062795,0.6785300146728223
Igor Kopystiansky,2007,London,0.0,7898.731284544376,11848.096926816563,0.0
Svetlana Kopystiansky,2007,London,19748.061232167143,15798.695589894956,23697.426874439334,1.2499804877751075
Simon Faibisovich,2007,London,0.0,11848.096926816563,15798.695589894956,0.0
Natalya Nesterova,2007,London,0.0,7898.731284544376,11848.096926816563,0.0
Natalya Nesterova,2007,London,5923.43195300518,15798.695589894956,23697.426874439334,0.37493170974473133
Vladimir Dubossarsky and Alexandre Vinogradov,2007,London,5430.223630523483,15798.695589894956,23697.426874439334,0.34371341584425413
Vladimir Dubossarsky and Alexandre Vinogradov,2007,London,0.0,19748.061232167143,29622.091848250715,0.0
Vadim Zakharov,2007,London,5923.43195300518,9874.030616083572,13823.39625835576,0.5999000992925465
Igor Kopystiansky,2007,London,0.0,9874.030616083572,13823.39625835576,0.0
Yuri Dyshlenko,2007,London,2715.1118152617414,5923.43195300518,9874.030616083572,0.45836802587064124
Yuri Dyshlenko,2007,London,0.0,9874.030616083572,13823.39625835576,0.0
Yuri Dyshlenko,2007,London,0.0,9874.030616083572,13823.39625835576,0.0
Yuri Dyshlenko,2007,London,0.0,9874.030616083572,13823.39625835576,0.0
Yuri Dyshlenko,2007,London,0.0,3949.365642272188,5923.43195300518,0.0
Yuri Dyshlenko,2007,London,0.0,5923.43195300518,9874.030616083572,0.0
Sergei Mironenko,2007,London,0.0,5923.43195300518,9874.030616083572,0.0
Igor Makarevich,2007,London,9874.030616083572,7898.731284544376,11848.096926816563,1.2500780502437814
Andrei Roiter,2007,London,0.0,3949.365642272188,5923.43195300518,0.0
Afrika (Sergei Bugaev),2007,London,7405.522962062679,7898.731284544376,11848.096926816563,0.937558537682836
Anatoly Shuravlev,2007,London,18513.807405156695,7898.731284544376,11848.096926816563,2.3438963442070895
Anatoly Shuravlev,2007,London,7405.522962062679,5923.43195300518,9874.030616083572,1.2502081577561632
Andrei Filippov,2007,London,2220.6704719738404,1974.0663107329917,3949.365642272188,1.1249219180991255
Vladimir Dubossarsky and Alexandre Vinogradov,2007,London,54307.16838845964,49370.15308041786,69118.21431258501,1.0999999997771932
Christina Quarles,2019,Online,8125.0,6000.0,8000.0,1.3541666644097223
Lily Stockman,2019,Online,6250.0,8000.0,12000.0,0.7812499990234375
Dan Colen,2019,Online,2500.0,2000.0,3000.0,1.2499999937500001
Peter Wegner,2019,Online,4375.0,6000.0,8000.0,0.729166665451389
Elad Lassry,2019,Online,4750.0,5000.0,7000.0,0.9499999981
Elad Lassry,2019,Online,4750.0,5000.0,7000.0,0.9499999981
Collier Schorr,2019,Online,3750.0,2000.0,3000.0,1.8749999906250001
William Wegman,2019,Online,2125.0,2000.0,3000.0,1.0624999946875
Zhang Huan,2019,Online,8750.0,6000.0,8000.0,1.458333330902778
Tina Barney,2019,Online,1188.0,1000.0,1500.0,1.18799998812
Ryan McGinley,2019,Online,0.0,5000.0,7000.0,0.0
Vik Muniz,2019,Online,1500.0,2000.0,3000.0,0.74999999625
Yayoi Kusama,2019,Online,17500.0,5000.0,7000.0,3.4999999930000003
Alex Katz,2019,Online,11875.0,6000.0,8000.0,1.9791666633680556
Sam Moyer,2019,Online,3000.0,2000.0,3000.0,1.4999999925
Annette Lemieux,2019,Online,3250.0,2500.0,3500.0,1.2999999947999998
Aurel Schmidt,2019,Online,0.0,5000.0,7000.0,0.0
Trudy Benson,2019,Online,13750.0,8000.0,12000.0,1.7187499978515626
Allison Katz,2019,Online,1625.0,1200.0,1800.0,1.3541666553819445
Elaine de Kooning,2019,Online,9375.0,7000.0,9000.0,1.339285712372449
Ida Ekblad,2019,Online,10000.0,6000.0,8000.0,1.666666663888889
Suzanne McClelland,2019,Online,4375.0,2000.0,3000.0,2.1874999890625
Yayoi Kusama,2019,Online,1000.0,600.0,800.0,1.6666666388888893
Petra Cortright,2019,Online,4000.0,2000.0,3000.0,1.99999999
R.H. Quaytman,2019,Online,0.0,7000.0,10000.0,0.0
Elaine de Kooning,2019,Online,5250.0,2000.0,3000.0,2.6249999868750002
Nan Goldin,2019,Online,4750.0,2000.0,3000.0,2.374999988125
Christoph Schmidberger,2019,Online,5625.0,2000.0,3000.0,2.8124999859375
Hernan Bas,2019,Online,6250.0,4000.0,6000.0,1.56249999609375
Neal Tait,2019,Online,1250.0,2000.0,3000.0,0.6249999968750001
Christian Schumann,2019,Online,8750.0,4000.0,6000.0,2.18749999453125
Richard Estes,2019,Online,1625.0,1000.0,2000.0,1.6249999837500002
Robert Cottingham,2019,Online,0.0,7000.0,10000.0,0.0
Peter Sutherland,2019,Online,688.0,500.0,700.0,1.3759999724800007
Nick Darmstaedter,2019,Online,1875.0,2000.0,3000.0,0.9374999953125001
Oscar Tuazon,2019,Online,0.0,5000.0,7000.0,0.0
Jules de Balincourt,2019,Online,6000.0,3000.0,5000.0,1.9999999933333332
Friedrich Kunath,2019,Online,17500.0,12000.0,18000.0,1.4583333321180556
Jon Rafman,2019,Online,1750.0,2000.0,3000.0,0.8749999956250001
Michael Staniak,2019,Online,2500.0,2000.0,3000.0,1.2499999937500001
Graham Collins,2019,Online,2750.0,1000.0,2000.0,2.7499999725000004
Luke Diiorio,2019,Online,3500.0,3000.0,5000.0,1.1666666627777778
Jean-Baptiste Bernadet,2019,Online,3750.0,3000.0,5000.0,1.2499999958333332
Alex Olson,2019,Online,4375.0,1500.0,2000.0,2.9166666472222222
Grear Patterson,2019,Online,3500.0,2000.0,3000.0,1.7499999912500002
Zak Prekop,2019,Online,3750.0,3000.0,5000.0,1.2499999958333332
Nathan Hylden,2019,Online,875.0,3000.0,5000.0,0.29166666569444444
Nikolas Gambaroff,2019,Online,188.0,1000.0,2000.0,0.18799999812
Dr. Lakra,2019,Online,4375.0,3000.0,4000.0,1.4583333284722222
Christian Holstad,2019,Online,2500.0,2000.0,3000.0,1.2499999937500001
David Dupuis,2019,Online,2125.0,500.0,700.0,4.249999915000002
Tim Hailand,2019,Online,563.0,600.0,800.0,0.9383333176944447
Julián Trigo,2019,Online,563.0,1000.0,1500.0,0.56299999437
Yi Chen,2019,Online,3500.0,600.0,800.0,5.8333332361111125
Yang Yongliang,2019,Online,2750.0,2500.0,3500.0,1.0999999956
Thomas Hirschhorn,2019,Online,10625.0,3000.0,5000.0,3.541666654861111
Nan Goldin,2019,Online,10000.0,3000.0,5000.0,3.333333322222222
Collier Schorr,2019,Online,2500.0,3000.0,5000.0,0.8333333305555555
Tim Rollins and K.O.S.,2019,Online,1188.0,4000.0,6000.0,0.2969999992575
Rezi van Lankveld,2019,Online,688.0,1000.0,1500.0,0.68799999312
Doug Wada,2019,Online,625.0,1000.0,2000.0,0.62499999375
Nicolas Rule,2019,Online,63.0,400.0,600.0,0.15749999606250012
Nigel Cooke,2019,Online,875.0,1000.0,2000.0,0.8749999912500002
Rachel Whiteread,2019,Online,6000.0,3000.0,5000.0,1.9999999933333332
Jill Greenberg,2019,Online,1875.0,2000.0,3000.0,0.9374999953125001
Jill Greenberg,2019,Online,2750.0,2000.0,3000.0,1.374999993125
Jeff Koons,2019,Online,6250.0,2500.0,3500.0,2.4999999899999996
Richard Hughes,2019,Online,1063.0,1000.0,2000.0,1.0629999893700002
Nicolas Party,2019,Online,220413.0,61226.0,81634.0,3.5999901996537433
Katherine Bradford,2019,Online,61226.0,51021.0,71430.0,1.2000156795829138
Wolfgang Tillmans,2019,Online,71022.0,30613.0,51021.0,2.3199947727044083
Jonas Wood,2019,Online,97961.0,81634.0,122452.0,1.2000024498125776
Toyin Ojih Odutola,2019,Online,635118.0,81634.0,122452.0,7.78006712793933
Tala Madani,2019,Online,318375.0,183678.0,244904.0,1.7333322443769352
Eddie Martinez,2019,Online,1137988.0,1020434.0,1530651.0,1.115200003124992
Jonathan Lasker,2019,Online,1755147.0,1530651.0,2040869.0,1.1466670063839068
Ayako Rokkaku,2019,Online,63675.0,16326.0,24490.0,3.9002205047775202
KAWS,2019,Online,31837.0,10204.0,14286.0,3.120050957350009
Eva Rothschild,2019,Online,0.0,71430.0,91839.0,0.0
George Condo,2019,Online,0.0,30613.0,51021.0,0.0
Guy Yanai,2019,Online,0.0,20408.0,30613.0,0.0
Gerhard Richter,2019,Online,6367.0,10204.0,14286.0,0.6239709911564377
Christoph Schmidberger,2019,Online,7347.0,10204.0,14286.0,0.7200117593884636
Donald Sultan,2019,Online,20816.0,10204.0,14286.0,2.0399843178753585
Josh Smith,2019,Online,7836.0,10204.0,14286.0,0.7679341427205664
Barkley L. Hendricks,2019,Online,11755.0,10204.0,14286.0,1.1519992148647598
Adam McEwen,2019,Online,22041.0,10204.0,14286.0,2.160035278165391
